
0.6003
0.5978
0.6503
0.6147
0.6068
0.6421
0.7062
0.6980
0.7414
0.6906
0.6436
0.7278
0.6928
0.7204
0.7387
0.7690
0.7591
0.7714
0.7337
0.7389
0.7428
0.7506
0.7653
0.7480
0.7632
0.7725
0.7529
0.7459
0.7598
0.7618
0.7574
0.7805
0.7979
0.7811
0.7476
0.7928
0.7983
0.7744
0.7934
0.7814
0.7783
0.7807
0.7978
0.7932
0.7888
0.7786
0.7887
0.7971
0.7677
0.8115
0.7769
0.8127
0.7521
0.7736
0.7734
0.7857
0.7892
0.7937
0.7968
0.8134
0.7866
0.7771
0.8032
0.7949
0.8117
0.7782
0.7939
0.7875
0.7932
0.7969
0.7969
0.8046
0.7995
0.7677
0.7709
0.7929
0.7784
0.7723
0.7962
0.7896
0.7738
0.8091
0.8071
0.7960
0.7994
0.8007
0.7866
0.7961
0.7641
0.7978
0.8016
0.7961
0.7586
0.7890
0.8109
0.7911
0.8126
0.7947
0.8028
0.7988
